,STATION_NM,dec_lat_va,dec_long_v,DTdeparsed,WLA_DEM,Date
1210,MBOWN-165 - 27S.03E.19.4222,31.94343568,-106.6686041,1/13/1960,3771.68,1960-01-13
1211,JL-49-04-439,31.95315789,-106.5930469,1/13/1960,3752.36,1960-01-13
1212,10N.03E.01.244 LDR 2,35.12421229,-106.5694686,1/15/1960,4961.0,1960-01-15
1213,13S.04W.22.330,33.15923837,-107.2458635,1/22/1960,4212.29,1960-01-22
1214,22N.09E.30.334,36.10474498,-106.0333558,1/27/1960,5693.35,1960-01-27
1215,JL-49-04-112,31.98787901,-106.6066588,2/2/1960,3780.94,1960-02-02
1216,11N.03E.36.322 LDR 3,35.13865624,-106.5783578,2/8/1960,4961.15,1960-02-08
1217,22N.09E.10.144,36.155023,-105.9733545,2/19/1960,5741.55,1960-02-19
1218,10N.03E.29.443,35.06004728,-106.6428029,2/19/1960,4919.61,1960-02-19
1219,14S.04W.07.421,33.10534905,-107.2847508,2/22/1960,4228.03,1960-02-22
1220,14S.05W.23.413,33.07479341,-107.3236391,3/18/1960,4340.9,1960-03-18
1221,22N.08E.36.121,36.10252262,-106.0489116,3/31/1960,5694.73,1960-03-31
1222,23S.02E.16.413,32.306205,-106.7425027,4/1/1960,3852.09,1960-04-01
1223,14S.04W.06.431A,33.11673802,-107.2886401,4/10/1960,4230.44,1960-04-10
1224,14S.04W.06.431,33.11673802,-107.2886401,4/10/1960,4230.44,1960-04-10
1225,14S.04W.06.430B,33.11534912,-107.2880845,4/10/1960,4226.56,1960-04-10
1226,14S.04W.06.430,33.11534912,-107.2880845,4/10/1960,4226.56,1960-04-10
1227,14S.04W.30.324,33.06007099,-107.2914158,4/15/1960,4218.9,1960-04-15
1228,14S.05W.25.240,33.0645155,-107.3011384,4/29/1960,4216.43,1960-04-29
1229,02S.04W.26.333,34.10061954,-107.233925,6/1/1960,6683.2,1960-06-01
1230,03S.03W.23.212,34.04145387,-107.1203122,6/1/1960,6565.82,1960-06-01
1231,02S.04W.27.111,34.11283333,-107.2519722,6/1/1960,6449.22,1960-06-01
1232,02S.04W.27.221,34.11284168,-107.2389251,6/1/1960,6426.86,1960-06-01
1233,02S.04W.23.321,34.12089727,-107.2311472,6/1/1960,6409.45,1960-06-01
1234,02S.04W.13.434,34.13006413,-107.2061469,6/1/1960,6268.27,1960-06-01
1235,03S.02W.20.111,34.04145415,-107.0797561,6/1/1960,5793.75,1960-06-01
1236,03S.02W.17.423,34.04673202,-107.0667004,6/1/1960,5735.95,1960-06-01
1237,02S.03W.24.411,34.12089836,-107.1047567,6/1/1960,5718.25,1960-06-01
1238,03S.02W.08.424,34.06117648,-107.0644782,6/1/1960,5711.56,1960-06-01
1239,02S.02W.18.112,34.14312066,-107.0936455,6/1/1960,5706.69,1960-06-01
1240,02S.03W.27.223,34.11200922,-107.1355904,6/1/1960,5706.56,1960-06-01
1241,02S.02W.07.324,34.14836111,-107.0893889,6/1/1960,5704.58,1960-06-01
1242,02S.02W.34.432,34.08908333,-107.0336944,6/1/1960,5695.97,1960-06-01
1243,02S.02W.35.323,34.0900657,-107.0222556,6/1/1960,5682.39,1960-06-01
1244,01S.02W.30.121,34.20133333,-107.0913611,6/1/1960,5657.77,1960-06-01
1245,01S.03W.12.131,34.2406204,-107.112535,6/1/1960,5466.37,1960-06-01
1246,05S.01E.29.310,33.84006601,-106.863636,6/1/1960,4508.65,1960-06-01
1247,13S.04W.22.100,33.16868291,-107.2436416,6/1/1960,4348.59,1960-06-01
1248,02S.01W.26.330,34.10201066,-106.9205843,6/4/1960,4593.39,1960-06-04
1249,23N.09E.34.431,36.17863399,-105.972521,6/9/1960,5776.08,1960-06-09
1250,JL-49-05-301,31.971667,-106.409167,6/13/1960,3700.39,1960-06-13
1251,23N.10E.29.111,36.20474534,-105.9094639,6/20/1960,5908.31,1960-06-20
1252,05S.01E.20.342,33.85701045,-106.863636,6/23/1960,4512.23,1960-06-23
1253,13S.04W.22.330A,33.15923837,-107.2458635,6/28/1960,4305.29,1960-06-28
1254,04N.01E.31.330,34.52339557,-106.8853067,7/1/1960,4667.54,1960-07-01
1255,05S.01E.29.342,33.84228823,-106.8619692,7/4/1960,4508.64,1960-07-04
1256,05S.01E.30.241,33.84951041,-106.8736366,7/8/1960,4509.89,1960-07-08
1257,05S.01E.30.223,33.85117708,-106.873081,7/10/1960,4510.58,1960-07-10
1258,10N.02E.21.314,35.07782401,-106.7428051,7/12/1960,4943.4,1960-07-12
1259,05S.01E.17.333,33.86951042,-106.8694697,7/14/1960,4514.15,1960-07-14
1260,02N.03E.21.330,34.37895459,-106.6408534,7/15/1960,5233.48,1960-07-15
1261,JL-49-13-503,31.814723,-106.433055,7/22/1960,3643.77,1960-07-22
1262,22N.09E.19.413,36.1225227,-106.0269668,7/29/1960,5704.78,1960-07-29
1263,14S.04W.06.400A,33.1170158,-107.2853068,8/11/1960,4219.12,1960-08-11
1264,JL-49-05-605,31.9423263,-106.3760966,8/12/1960,3689.96,1960-08-12
1265,23N.08E.01.310,36.25391036,-106.0528002,8/24/1960,6069.41,1960-08-24
1266,11N.03E.35.313 VLA 5,35.13587843,-106.6030805,9/1/1960,4955.98,1960-09-01
1267,JL-49-23-702,31.66177943,-106.2377575,9/2/1960,3664.54,1960-09-02
1268,13S.04W.35.100A,33.14118285,-107.2266956,9/19/1960,4236.41,1960-09-19
1269,14S.05W.09.343,33.0997936,-107.3622515,10/1/1960,4466.55,1960-10-01
1270,16N.08E.13.42113,35.61614323,-106.0405779,10/6/1960,6155.62,1960-10-06
1271,11N.03E.35.241 VLA 6,35.1411561,-106.589747,10/26/1960,4967.01,1960-10-26
1272,23N.10E.19.410,36.21030081,-105.9166863,11/1/1960,5852.25,1960-11-01
1273,JL-49-14-403,31.798611,-106.334445,11/15/1960,3676.49,1960-11-15
1274,JL-49-14-402,31.79705283,-106.3527618,11/18/1960,3665.94,1960-11-18
1275,22N.09E.02.421,36.1675231,-105.9489094,11/23/1960,6179.27,1960-11-23
1276,23N.07E.34.332,36.17752038,-106.1866917,11/23/1960,5813.69,1960-11-23
1277,JL-49-14-401,31.79771667,-106.3682,11/28/1960,3653.33,1960-11-28
1278,JL-49-22-613,31.70455576,-106.2855371,12/20/1960,3664.45,1960-12-20
1279,JL-49-04-113,31.97149057,-106.6188811,12/27/1960,3739.31,1960-12-27
1280,20N.08E.03.413,35.99196778,-106.0794679,1/1/1961,5572.64,1961-01-01
1281,23S.02E.08.433+DUP,32.31564914,-106.7583367,1/1/1961,3844.29,1961-01-01
1282,JL-49-13-510,31.815556,-106.434167,1/5/1961,3660.18,1961-01-05
1283,JL-49-13-905,31.769167,-106.401945,1/6/1961,3631.03,1961-01-06
1284,JL-49-14-706,31.783889,-106.347778,1/23/1961,3674.89,1961-01-23
1285,16N.08E.24.112,35.60892119,-106.0511335,2/8/1961,6130.19,1961-02-08
1286,15N.09E.33.433,35.47975836,-105.9902989,2/16/1961,6252.81,1961-02-16
1287,15N.09E.33.3443,35.47948056,-105.9930767,2/16/1961,6242.94,1961-02-16
1288,15N.08E.25.1141,35.50614641,-106.0511327,2/16/1961,6117.03,1961-02-16
1289,18N.09E.25.13113,35.76447311,-105.9464106,2/17/1961,6658.12,1961-02-17
1290,18N.09E.25.13111,35.76530642,-105.9464106,2/17/1961,6647.97,1961-02-17
1291,JL-49-04-410,31.93232511,-106.6124915,3/8/1961,3759.2,1961-03-08
1292,19S.05W.05.141,32.6884123,-107.382524,3/10/1961,4368.12,1961-03-10
1293,03S.01W.23.000,34.03451045,-106.9144726,3/15/1961,4594.35,1961-03-15
1294,04S.01E.06.200,33.99451039,-106.8747481,3/31/1961,4562.09,1961-03-31
1295,20N.09E.06.3424,35.98807925,-106.0275227,4/12/1961,5729.86,1961-04-12
1296,05S.01W.01.330,33.89895475,-106.9028051,4/15/1961,4816.39,1961-04-15
1297,23N.10E.27.323,36.19530122,-105.8683519,5/1/1961,6050.83,1961-05-01
1298,16N.09E.07.21221,35.63836487,-106.0233557,5/30/1961,6248.91,1961-05-30
1299,05S.01E.05.233,33.90589933,-106.8605804,6/2/1961,4532.98,1961-06-02
1300,05S.01E.08.123,33.89451043,-106.8650251,6/12/1961,4535.96,1961-06-12
1301,JL-49-13-958,31.774444,-106.375833,6/19/1961,3635.21,1961-06-19
1302,JL-49-14-707,31.774444,-106.375833,6/19/1961,3632.21,1961-06-19
1303,JL-49-13-914,31.78010867,-106.3838736,6/23/1961,3644.25,1961-06-23
1304,JL-49-04-147,31.960278,-106.589722,7/8/1961,3737.15,1961-07-08
1305,04S.01E.30.400,33.92923262,-106.8750258,7/11/1961,4590.17,1961-07-11
1306,23N.05E.24.300,36.20974079,-106.373086,7/21/1961,6378.63,1961-07-21
1307,23N.08E.23.442,36.20752178,-106.055856,7/23/1961,5969.1,1961-07-23
1308,09N.02E.11.442,35.01782614,-106.6933591,8/1/1961,4924.05,1961-08-01
1309,06S.03E.05.232 SRC-1,33.81895631,-106.6527929,8/1/1961,4742.36,1961-08-01
1310,16N.08E.10.3121,35.63114265,-106.0872452,8/18/1961,6134.59,1961-08-18
1311,17N.08E.11.33231,35.71364027,-106.0689123,9/5/1961,6103.36,1961-09-05
1312,JL-49-04-421,31.93093622,-106.6233251,9/26/1961,3758.91,1961-09-26
1313,12S.04W.29.440,33.23201665,-107.2669778,9/27/1961,4381.85,1961-09-27
1314,21N.08E.05.144,36.08279993,-106.1180795,11/29/1961,5659.3,1961-11-29
1315,12N.03E.31.243,35.22527778,-106.6708333,11/29/1961,4986.84,1961-11-29
1316,29S.03E.12.242,31.80344024,-106.5844338,12/14/1961,3732.42,1961-12-14
1317,10N.03E.26.111 BUR 2,35.07254708,-106.6036355,1/1/1962,4943.32,1962-01-01
1318,10N.03E.23.314 BUR 3,35.07782471,-106.6000244,1/1/1962,4942.02,1962-01-01
1319,MBOWN-177 - 28S.01W.06.323,31.8984346,-106.9852836,1/5/1962,3812.83,1962-01-05
1320,MBOWN-146 - 27S.02W.25.111,31.93676681,-107.0077852,1/5/1962,3811.4,1962-01-05
1321,MBOWN-178 - 28S.01W.06.333,31.89482353,-106.9908393,1/5/1962,3807.23,1962-01-05
1322,28S.01W.07.113,31.8898238,-106.9750051,1/5/1962,3800.75,1962-01-05
1323,28S.02E.01.233,31.9006591,-106.6913818,1/5/1962,3603.36,1962-01-05
1324,11S.04W.18.410,33.35229284,-107.2875346,2/14/1962,4881.14,1962-02-14
1325,JL-48-33-716,31.381944,-105.97,2/27/1962,3542.34,1962-02-27
1326,JL-48-41-619,31.2919444,-105.8797222,3/6/1962,3518.77,1962-03-06
1327,02S.01W.14.200,34.14034419,-106.9094727,3/26/1962,4636.93,1962-03-26
1328,JL-48-42-404,31.315278,-105.858056,4/10/1962,3517.45,1962-04-10
1329,03S.01E.18.344,34.04339946,-106.8803041,6/1/1962,4577.25,1962-06-01
1330,18N.08E.17.21314,35.79558249,-106.1150243,6/30/1962,5837.19,1962-06-30
1331,03S.03W.03.312,34.07784252,-107.1455904,7/1/1962,6707.86,1962-07-01
1332,01S.03W.31.433,34.17423081,-107.1911469,7/1/1962,5799.36,1962-07-01
1333,02S.03W.27.232,34.10978698,-107.1378127,7/1/1962,5735.65,1962-07-01
1334,02S.02W.19.422,34.12228745,-107.0808675,7/1/1962,5716.51,1962-07-01
1335,02S.02W.21.333,34.11563889,-107.0619722,7/1/1962,5708.94,1962-07-01
1336,02S.03W.22.111,34.128,-107.1479722,7/1/1962,5708.26,1962-07-01
1337,02S.03W.23.243,34.12256491,-107.118368,7/1/1962,5707.48,1962-07-01
1338,02S.02W.20.311,34.12062079,-107.0800342,7/1/1962,5706.61,1962-07-01
1339,02S.02W.35.321,34.09228792,-107.0230889,7/1/1962,5693.92,1962-07-01
1340,01S.03W.12.331,34.23339818,-107.1136461,7/1/1962,5490.1,1962-07-01
1341,22N.08E.34.443,36.09002247,-106.0758566,7/19/1962,5713.69,1962-07-19
1342,JL-49-05-208,31.985556,-106.435556,8/6/1962,3712.67,1962-08-06
1343,22N.09E.10.214,36.15835635,-105.9691877,8/7/1962,5761.24,1962-08-07
1344,13N.04E.36.323b,35.30892886,-106.4725247,8/8/1962,5666.91,1962-08-08
1345,02S.04W.26.313,34.10423064,-107.2342027,8/10/1962,6635.97,1962-08-10
1346,21N.08E.04.330,36.07613344,-106.1058571,8/24/1962,5654.44,1962-08-24
1347,23N.08E.35.213,36.18724408,-106.0619672,8/28/1962,5931.52,1962-08-28
1348,02S.01W.26.310,34.10534401,-106.9208621,8/30/1962,4736.53,1962-08-30
1349,10N.04E.22.342 LOM 1,35.07504748,-106.5072447,9/15/1962,4955.66,1962-09-15
1350,13S.04W.35.100C,33.14118285,-107.2266956,10/3/1962,4216.41,1962-10-03
1351,10N.02E.21.214,35.08532381,-106.7344717,10/4/1962,4936.66,1962-10-04
1352,05S.01E.04.122,33.9106216,-106.845024,10/5/1962,4538.56,1962-10-05
1353,21N.08E.04.111,36.08835553,-106.1075238,10/8/1962,5746.77,1962-10-08
1354,15N.08E.05.214,35.56308911,-106.1125226,10/30/1962,6069.09,1962-10-30
1355,03S.01W.25.233,34.02183333,-106.8963611,11/1/1962,4575.12,1962-11-01
1356,27N.12E.33.123,36.53613435,-105.6711224,1/1/1963,6774.44,1963-01-01
1357,13N.05E.22.320,35.33892804,-106.4016914,1/1/1963,5898.89,1963-01-01
1358,10N.03E.10.223 SBA 1,35.11337911,-106.6075249,1/1/1963,4953.7,1963-01-01
1359,10N.03E.21.443 YAL 1,35.07393583,-106.6244693,1/1/1963,4936.03,1963-01-01
1360,14S.04W.04.214A+DUP3,33.12368248,-107.2544734,1/2/1963,4241.0,1963-01-02
1361,14S.04W.04.214+DUP,33.12368248,-107.2544734,1/2/1963,4235.92,1963-01-02
1362,JL-49-05-607,31.92788214,-106.391097,1/3/1963,3679.13,1963-01-03
1363,14S.04W.06.344,33.11451579,-107.2908623,1/5/1963,4220.37,1963-01-05
1364,14S.04W.06.332A,33.11673803,-107.2961402,1/8/1963,4227.35,1963-01-08
1365,JL-49-32-701,31.506667,-106.115278,1/15/1963,3629.6,1963-01-15
1366,16N.08E.31.444,35.56614455,-106.1269672,1/20/1963,5938.76,1963-01-20
1367,04S.01W.13.421,33.96089925,-106.8878043,1/28/1963,4516.03,1963-01-28
1368,03S.01E.31.124,34.01089931,-106.880304,2/1/1963,4632.44,1963-02-01
1369,02S.01W.25.324,34.10488889,-106.8975278,2/1/1963,4607.92,1963-02-01
1370,14S.04W.06.332,33.11673803,-107.2961402,2/1/1963,4228.23,1963-02-01
1371,13S.04W.35.100B,33.14118285,-107.2266956,2/16/1963,4250.41,1963-02-16
1372,14S.04W.06.342,33.11673802,-107.2903068,2/18/1963,4223.94,1963-02-18
1373,02N.02E.31.333,34.36297222,-106.7784444,3/1/1963,4973.61,1963-03-01
1374,03S.01E.04.314,34.07701082,-106.8505804,3/1/1963,4556.58,1963-03-01
1375,05N.01W.20.222,34.652,-106.958,3/24/1963,4849.41,1963-03-24
1376,16N.08E.12.21444,35.63530934,-106.0405781,3/30/1963,6163.4,1963-03-30
1377,02S.04W.22.434,34.11867499,-107.2394806,5/1/1963,6385.93,1963-05-01
1378,JL-49-04-422,31.95565776,-106.6066584,5/13/1963,3757.0,1963-05-13
1379,15N.08E.34.220,35.49170238,-106.0741884,5/18/1963,6096.38,1963-05-18
1380,16N.09E.06.22314,35.65086451,-106.0219669,5/30/1963,6301.97,1963-05-30
1381,JL-49-05-903,31.914723,-106.395556,6/27/1963,3664.87,1963-06-27
1382,12N.03E.31.132,35.22781965,-106.6711383,7/1/1963,4974.75,1963-07-01
1383,13S.04W.13.143,33.18007216,-107.2080854,7/1/1963,4483.44,1963-07-01
1384,JL-49-05-505,31.942778,-106.450278,8/27/1963,3691.67,1963-08-27
1385,JL-49-05-506,31.956667,-106.443056,8/29/1963,3696.99,1963-08-29
1386,22N.08E.35.110,36.10141131,-106.0703009,9/5/1963,5641.16,1963-09-05
1387,JL-49-05-209,31.971389,-106.443334,9/13/1963,3693.71,1963-09-13
1388,12S.04W.03.220,33.30146056,-107.2322558,10/1/1963,4398.33,1963-10-01
1389,11N.02E.02.343,35.20420911,-106.7050277,10/5/1963,5021.54,1963-10-05
1390,15S.06W.16.120,33.01034947,-107.4653061,10/22/1963,4743.97,1963-10-22
1391,JL-49-06-402,31.95677034,-106.3741522,10/30/1963,3695.3,1963-10-30
1392,14S.05W.25.121,33.06868222,-107.3108609,11/6/1963,4286.43,1963-11-06
1393,06S.01E.09.111,33.80725,-106.8512222,11/15/1963,4502.72,1963-11-15
1394,24N.09E.06.334,36.33613171,-106.0339099,11/27/1963,6306.59,1963-11-27
1395,22N.09E.08.444,36.14613396,-106.0014107,11/30/1963,5718.79,1963-11-30
1396,MBOWN-53 - 23S.02E.29.243A (NMSU-2),32.28037235,-106.7536139,12/1/1963,3854.83,1963-12-01
1397,JL-49-05-503,31.94232588,-106.4238757,12/6/1963,3674.76,1963-12-06
1398,22N.09E.17.210,36.14335613,-106.0072441,12/12/1963,5724.19,1963-12-12
1399,10N.02E.29.141,35.07136111,-106.7563889,1/17/1964,4888.57,1964-01-17
1400,12N.03E.31.134,35.22615303,-106.6719717,1/22/1964,4995.71,1964-01-22
1401,22N.08E.35.133,36.09668912,-106.071412,1/24/1964,5663.59,1964-01-24
1402,07N.04E.28.133,34.80616633,-106.5339106,2/5/1964,5431.67,1964-02-05
1403,25N.08E.24.222,36.39168644,-106.038076,2/18/1964,6499.58,1964-02-18
1404,16N.08E.13.444,35.61,-106.0361111,2/19/1964,6161.68,1964-02-19
1405,21N.08E.14.134,36.05363392,-106.0691899,3/13/1964,5598.56,1964-03-13
1406,JL-49-13-810,31.781389,-106.425833,3/30/1964,3657.23,1964-03-30
1407,16S.05W.25.442,32.88257297,-107.3005795,4/3/1964,4150.07,1964-04-03
1408,23S.02E.29.243,32.28065012,-106.7541695,4/14/1964,3853.39,1964-04-14
1409,04S.01E.12.440,33.97117723,-106.786132,5/20/1964,4871.52,1964-05-20
1410,14S.05W.16.212,33.09868248,-107.3555847,5/28/1964,4450.83,1964-05-28
1411,14S.05W.15.434,33.08534905,-107.3386396,5/28/1964,4369.03,1964-05-28
1412,JL-49-04-427,31.950834,-106.612501,6/17/1964,3740.15,1964-06-17
1413,23N.10E.28.420,36.19613449,-105.8766854,6/18/1964,6033.34,1964-06-18
1414,23N.09E.23.240,36.21335616,-105.9477981,6/29/1964,5884.0,1964-06-29
1415,09N.03E.22.311,34.99310504,-106.6216908,7/3/1964,4910.84,1964-07-03
1416,JL-49-04-116,31.96593519,-106.6177699,7/13/1964,3756.45,1964-07-13
1417,14S.05W.16.110,33.0972936,-107.3655848,8/6/1964,4516.1,1964-08-06
1418,04S.01E.20.313,33.94441667,-106.8689444,8/15/1964,4542.85,1964-08-15
1419,JL-49-04-404,31.938611,-106.618611,8/24/1964,3747.55,1964-08-24
1420,14S.05W.15.430,33.08673795,-107.3400286,9/2/1964,4373.95,1964-09-02
1421,14S.05W.23.110,33.08257124,-107.3314172,9/2/1964,4358.02,1964-09-02
1422,04S.01E.07.111,33.9828437,-106.8864154,9/4/1964,4518.04,1964-09-04
1423,JL-49-04-110,31.97204611,-106.6191589,9/17/1964,3754.28,1964-09-17
1424,JL-49-13-301,31.87010585,-106.4155417,10/16/1964,3658.29,1964-10-16
1425,JL-49-04-426,31.9478802,-106.6124917,10/21/1964,3767.2,1964-10-21
1426,JL-49-04-423,31.95232453,-106.6069361,10/21/1964,3766.52,1964-10-21
1427,JL-49-04-424,31.94788022,-106.606936,10/21/1964,3764.36,1964-10-21
1428,JL-49-04-428,31.92149214,-106.6044356,10/21/1964,3760.73,1964-10-21
1429,JL-49-04-425,31.94788022,-106.606936,10/21/1964,3743.15,1964-10-21
1430,09N.02E.35.333,34.95788889,-106.70875,11/4/1964,4891.58,1964-11-04
1431,JL-48-51-601,31.172222,-105.660556,11/13/1964,3579.87,1964-11-13
1432,26S.03E.25.411,32.01648942,-106.5905476,12/8/1964,3793.56,1964-12-08
1433,20N.09E.30.4241,35.93280259,-106.0197449,12/18/1964,5797.75,1964-12-18
1434,04S.01W.13.244,33.96312147,-106.8878043,12/25/1964,4518.95,1964-12-25
1435,JL-49-13-701,31.752501,-106.489167,12/30/1964,3667.49,1964-12-30
1436,16N.06E.31.444,35.56753249,-106.338359,1/1/1965,5201.74,1965-01-01
1437,MBOWN-40 - 23S.02E.07.122 (LC-11),32.33009306,-106.7761153,1/1/1965,3871.06,1965-01-01
1438,MBOWN-13 - 22S.02E.31.444 (LC-23),32.34592602,-106.7700041,1/1/1965,3850.52,1965-01-01
1439,MBOWN-43 - 23S.02E.16.314 (LC-24),32.3053717,-106.7483363,1/1/1965,3838.26,1965-01-01
1440,23N.10E.19.312,36.21141187,-105.9236309,1/22/1965,5854.15,1965-01-22
1441,MBOWN-348 23S.02E.21.444 (NMSU-4),32.28870546,-106.73528,1/22/1965,3833.04,1965-01-22
1442,03S.01W.01.221,34.08506627,-106.8911382,3/1/1965,4590.52,1965-03-01
1443,JL-49-06-104,31.971667,-106.374444,3/9/1965,3697.39,1965-03-09
1444,JL-49-06-101,31.971389,-106.358334,3/16/1965,3703.9,1965-03-16
1445,24N.07E.11.433,36.32168577,-106.1622463,4/1/1965,6664.63,1965-04-01
1446,13S.04W.26.340,33.14507179,-107.225029,4/7/1965,4247.22,1965-04-07
1447,10N.04E.04.221,35.12976792,-106.5191899,4/13/1965,4970.38,1965-04-13
1448,23N.07E.30.322,36.19557507,-106.2358593,4/22/1965,5842.61,1965-04-22
1449,22S.02E.29.424,32.3634257,-106.7511149,4/23/1965,3862.95,1965-04-23
1450,JL-49-05-308,31.985834,-106.392222,4/28/1965,3698.01,1965-04-28
1451,22S.01E.23.112,32.38592456,-106.8172284,5/13/1965,3919.92,1965-05-13
1452,25S.02E.01.132,32.16537484,-106.6969427,5/13/1965,3822.78,1965-05-13
1453,19S.03W.08.414+DUP,32.66785697,-107.1669637,5/25/1965,4048.31,1965-05-25
1454,22S.03E.02.214,32.42870184,-106.6116656,5/26/1965,4764.95,1965-05-26
1455,18S.04W.08.422,32.75785268,-107.2653,5/26/1965,4097.32,1965-05-26
1456,14S.05W.09.341,33.10173806,-107.3619738,6/2/1965,4465.87,1965-06-02
1457,09N.01E.10.422,35.02002778,-106.8177222,6/4/1965,4906.45,1965-06-04
1458,25S.02E.22.242,32.12232018,-106.7186091,6/4/1965,3812.24,1965-06-04
1459,23S.02E.32.212,32.2703726,-106.7563917,6/9/1965,3815.35,1965-06-09
1460,05S.01E.01.220,33.90978844,-106.7852984,6/20/1965,4632.03,1965-06-20
1461,12N.02E.25.421+DUP,35.23944444,-106.6783333,6/28/1965,4997.02,1965-06-28
1462,04S.01E.01.440,33.98478832,-106.7855765,7/17/1965,4930.29,1965-07-17
1463,24N.07E.04.210,36.3475184,-106.1969691,7/19/1965,6921.69,1965-07-19
1464,22N.08E.25.410,36.10835597,-106.043356,7/21/1965,5689.31,1965-07-21
1465,JL-49-05-306,31.983055,-106.400278,7/23/1965,3685.29,1965-07-23
1466,17N.09E.08.440,35.71308506,-106.0030781,8/1/1965,6319.66,1965-08-01
1467,22N.08E.35.420,36.09446705,-106.0569673,9/8/1965,5659.08,1965-09-08
1468,JL-49-05-305,31.985834,-106.411945,9/23/1965,3705.44,1965-09-23
1469,JL-49-13-703,31.761667,-106.47,10/18/1965,3658.01,1965-10-18
1470,JL-49-13-706,31.759723,-106.467778,10/19/1965,3647.49,1965-10-19
1471,JL-49-13-705,31.761667,-106.467778,10/25/1965,3652.79,1965-10-25
1472,03S.01W.11.212,34.07034392,-106.9103059,11/1/1965,4584.64,1965-11-01
1473,19S.06W.03.113,32.6898021,-107.4536365,11/5/1965,4525.08,1965-11-05
1474,18S.05W.26.344,32.70841081,-107.3258564,11/5/1965,4202.23,1965-11-05
1475,15S.05W.29.420,32.97423834,-107.3694704,11/15/1965,4389.01,1965-11-15
1476,22N.09E.09.444,36.14724521,-105.981688,11/25/1965,5739.74,1965-11-25
1477,22N.09E.19.433,36.11863385,-106.0264112,12/2/1965,5711.31,1965-12-02
1478,21N.08E.02.221,36.08696709,-106.0583563,12/6/1965,5674.43,1965-12-06
1479,15N.08E.26.444,35.49448008,-106.0547438,12/14/1965,6098.4,1965-12-14
1480,JL-49-06-401,31.95704822,-106.3616519,12/29/1965,3694.3,1965-12-29
1481,12S.04W.32.310,33.22118319,-107.2794774,1/1/1966,4418.6,1966-01-01
1482,USBR RIN9    18S.04W.17.422,32.74118651,-107.266411,1/1/1966,4082.47,1966-01-01
1483,16N.09E.07.21114,35.63808709,-106.0261335,1/11/1966,6152.63,1966-01-11
1484,NA03501127BB,37.25278857,-105.7627963,2/1/1966,7495.46,1966-02-01
1485,19S.06W.03.343,32.67758021,-107.447803,2/2/1966,4490.32,1966-02-02
1486,21N.08E.05.344,36.07557778,-106.1183573,2/9/1966,5659.29,1966-02-09
1487,03S.09W.29.331,34.01228188,-107.8031046,3/1/1966,6786.1,1966-03-01
1488,03S.01W.03.344,34.07201052,-106.9341961,3/1/1966,4731.69,1966-03-01
1489,03S.01W.10.243,34.0633994,-106.9266956,3/1/1966,4647.94,1966-03-01
1490,03S.01E.20.422,34.03451059,-106.8539138,3/1/1966,4637.57,1966-03-01
1491,02S.01E.19.233,34.12338889,-106.8783611,3/1/1966,4610.48,1966-03-01
1492,03S.01E.06.421,34.07701074,-106.8736372,3/1/1966,4584.32,1966-03-01
1493,03S.01E.18.133,34.05006614,-106.8864156,3/1/1966,4577.37,1966-03-01
1494,03S.01W.13.311,34.04867719,-106.9041943,3/1/1966,4576.53,1966-03-01
1495,02S.01E.32.332,34.08895526,-106.8678036,3/1/1966,4576.09,1966-03-01
1496,03S.01E.17.313,34.04645506,-106.8694702,3/1/1966,4569.47,1966-03-01
1497,03S.01E.29.114,34.02478829,-106.8672478,3/1/1966,4568.93,1966-03-01
1498,JL-49-05-906,31.91260489,-106.380541,3/16/1966,3669.58,1966-03-16
1499,06S.01E.04.414,33.81339945,-106.8416902,3/20/1966,4508.78,1966-03-20
1500,17N.09E.17.210,35.7097518,-106.0075226,3/30/1966,6745.03,1966-03-30
1501,03S.03W.23.342,34.03062052,-107.1244789,4/1/1966,6684.4,1966-04-01
1502,03S.03W.13.321,34.04895393,-107.1100343,4/1/1966,6404.98,1966-04-01
1503,23N.10E.29.144,36.19891209,-105.9025193,4/6/1966,6031.75,1966-04-06
1504,15N.08E.06.14221,35.56170023,-106.1333561,4/6/1966,5871.65,1966-04-06
1505,17N.09E.17.420,35.70225203,-106.0030781,4/14/1966,6678.15,1966-04-14
1506,21N.08E.26.440,36.0183565,-106.0561342,4/14/1966,5621.53,1966-04-14
1507,13S.04W.15.340,33.17368297,-107.2414195,4/16/1966,4279.44,1966-04-16
1508,13S.04W.22.331,33.16034948,-107.2466969,5/24/1966,4278.04,1966-05-24
1509,26S.03E.35.141+DUP,32.00482296,-106.6102702,5/26/1966,3763.43,1966-05-26
1510,22N.09E.10.123,36.15863408,-105.9758545,5/31/1966,5702.9,1966-05-31
1511,JL-49-05-608,31.956945,-106.399445,6/2/1966,3666.35,1966-06-02
